"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Netherlands","ETS",0.0516993803402985,0.0490930809865142,0.0891893776328147,0.0912426809462859
"Netherlands","Theta",0.0925730491015411,0.0585076499126408,0.104036947066466,0.0942610319136646
"Netherlands","NNAR",0.0425073718575682,0.0324259461281367,0.0663099147960427,0.0852444224450715
"Netherlands","ARFIMA",0.861092816714077,0.165188137769893,0.177638564781007,0.297882647338791
"Netherlands","GP",0.000000000000000997113737358961,0.0255657663576616,0.0322673552521417,0.0504623654535611
"Netherlands","GAM",0.132376425923057,0.245697360856664,0.357133501275388,0.516589159790942
"Portugal","ARIMA",0.0504243708497292,0.0432652889264755,0.051534603373472,0.116135236816721
"Portugal","ETS",0.0576167913379302,0.043267462045593,0.0515371234899415,0.116134381451583
"Portugal","Theta",0.0881054363835139,0.09128375846291,0.125915596449733,0.0966116458507025
"Portugal","NNAR",0.0750879130392199,0.0487211904965934,0.0652446861053918,0.0818988568710277
"Portugal","ARFIMA",0.101628269488043,0.0445500546721319,0.0630538438484674,0.0844739927759431
"Portugal","GP",0.00000000000000074863288480412,0.030704250177208,0.0447876669093904,0.0444523489199988
"Portugal","GAM",0.145531524652894,0.296150669355823,0.391316138743777,0.516354681336825
"Spain","ARIMA",0.0783270070243478,0.0897817234521335,0.130382171450303,0.176569871663152
"Spain","ETS",0.0541076298223466,0.0161645489750968,0.0247907895946958,0.161826245192497
"Spain","Theta",0.0949865130196508,0.0787205444643348,0.109319005941745,0.118958100098308
"Spain","NNAR",0.0729958930982485,0.0853825610399398,0.135319044278328,0.105518656198403
"Spain","ARFIMA",1.17500395451204,0.134858635107946,0.158697392600725,0.265144343008581
"Spain","GP",0.00000000000000110687239242934,0.0365966001989479,0.0506845376956671,0.0705659118663706
"Spain","GAM",0.20660670090545,0.307098032937653,0.396352106316577,0.595151451904754
"Sweden","ARIMA",0.063878196666272,0.0196739746377137,0.0586414908352059,0.134375808150286
"Sweden","ETS",0.0529169204547239,0.0170427372554173,0.0558264771774859,0.100368066903388
"Sweden","Theta",0.0816199634379868,0.0503021699071858,0.0514292534296135,0.063257607165815
"Sweden","NNAR",0.0439156098124178,0.0794228908766434,0.0616594511777479,0.0562321036825917
"Sweden","ARFIMA",0.0826505112948911,0.0382380649310495,0.0432395380689219,0.0562384176239739
"Sweden","GP",0.000000000000000371590197998366,0.0455199607690105,0.0399535560827539,0.0428058177639445
"Sweden","GAM",0.119117176269787,0.0742357111122751,0.162422156712286,0.373052579631736
