"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"St. Lucia","LCA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","14.4372336769157","13.7218695740178","13.1163927166029","15.0800845211179","12.7958983293256","13.1543566723421","12.7884917495675","12.6306062097166","12.4219845327659","12.5569786639521","12.5285855689626","12.1291112692924","12.6188369028646","13.1466872263169","14.7005815727123","13.0984556902845","13.7121434824841","14.4320009923872","13.4997333237635","14.800096200859","15.088517988695","14.3560518948541","14.8652396255841","17.3795768327951","17.7986405937099","17.7628486507389","16.1599080047595","16.3401350652013","18.0509906215038","17.7744630147964","17.9650319832502","16.8913835853718","16.4633183883617","14.6470506005029","14.8082669906051","16.2402167031894","16.5163565497276","16.4968562123017","16.4903332790327","19.2202734921879","20.4910325589363","20.5979134653098","23.2249773108532","24.9155705897787","26.0106740964078","25.6064395431087","25.5836422973172","24.4052910652503","24.1436390703558","20.6823569382405","21.6256292170628","22.2670649584782","22.0781308800815","21.4861957231202","20.6799838883518","21.8519039571791","22.2358949522415","22.0346290700198","24.0826414510544","24.3164314108237","24.9942656768368","27.186567953518","28.1496990486185","25.2183823770656","25.7532370489983",
"Least developed countries: UN classification","LDC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.55032276018","23.8674230315911","19.856988518895","19.4460962201718","19.2023577569942","19.6790187003776","20.3986532208791","21.3737149524274","21.0067383121352","20.842604498866","23.0901434800108","27.0492098929424","29.2461497669568","30.699830651638","32.6579390732895","25.4759304367496","27.6956803333933","29.3950243065402","28.3974240607009","26.7236586337804","25.5407790654067","20.420742391502","18.1779551663961","19.5412192053021","21.0530099531448","20.3748815895979","18.0576833139642","21.1887641697397","23.1142308934055","22.4549850756741","21.9614810238708",
"Low income","LIC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3652869578155","16.8425370939722","17.3939532939722","28.5894620149178","25.3768581387948","23.0024315357829","21.1550152140975","20.5118101609029","21.4171316934727","23.3201053919681","23.893658088483","24.6945902651744","23.7204001817056","27.1125472394131","28.4446954318141","28.3698245421526","29.2021855888229","31.0286936932373","24.5419534464918","27.4055759551166","24.4218171508622","20.5873755374893","20.4861374287951","21.2408930637847","17.9456150514298","17.2981406314416","20.7991243370134","21.8635980267336","20.3624423929885","20.0340550363718","23.4187920102937","24.7414312204894","24.8704328651718","25.7019384284076",
"Liechtenstein","LIE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","29.9532498882432","27.53754368","27.7926736441894","25.7568075453807","24.6155221352496","25.9030183077684","22.3701571308624","20.4603297554498","20.6214425639112","18.3924754168448","25.4537470725995","24.6120996441281","22.3257034170657","24.3479678330798","26.4313659501073","27.4899349061218","29.0467834321094","33.8149257011014","34.7708894878706","33.7106534063794","32.2184977527921","30.459384742074","27.3564561962152","26.3287308492529","28.8040014049146","26.0120092378753","23.7181987363072","25.1922754329692","26.0764386301592","27.2602038183182","30.1808045148298","28.7410868952181","31.7703740803183","33.8010068759821","33.8128837957878","35.597629130901","34.9733377770372","36.5381180807663","36.2438186772706","35.4837047170656","39.015700886425","37.3311884768914","34.9133301978336","34.6535028324228","35.3309027324412","32.3368729874893","30.1285270937972","29.1149996870361","24.8414870988205","21.328366243783","","","","","","19.8933838202255","19.8240360429518","20.2242000361133","21.4462486146411","21.8235309247363","15.4576399173458","16.9214215895555","21.5595624620967","20.689136230194","19.8863207168995",
"Lower middle income","LMC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","11.2581323475284","11.0452407097203","11.6244101334954","12.6478367341915","11.6592466629079","11.9573320960469","11.9849496775","13.0265716097671","14.3755217963733","14.7895552533632","16.4035900584255","17.303155655072","17.9707299570081","17.991464371775","18.2719636353137","17.670955465991","18.1221832256001","17.4160331471377","20.210611058998","21.036208834664","20.9560951746378","21.4623731323847","21.9620249744421","24.0914090649383","25.7316840491419","26.6310844141634","26.4936420262485","28.6426068355834","24.6790151537932","25.604757429367","27.2999650598752","26.5501777501014","26.3297393178159","24.7962471068156","22.6881613333563","22.1312895561018","23.4429371770779","24.7722058753395","24.1114447322667","22.8597660807994","25.2613367251891","27.7912257464877","27.0276716143941","26.9343447822846",
"Low & middle income","LMY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","10.4366086834982","10.4755482375471","9.91008257230905","10.7271724846465","10.0831262451549","9.83192321971257","10.0520104006731","10.0744782624422","10.2037481942875","10.0097576578591","10.1077751430662","10.3224635713529","11.042370170042","12.8075828013951","15.8307865117349","14.4118257254788","15.494112378538","15.5654195041341","15.2434426102278","17.2185919649251","17.8389345765628","15.3588593188615","15.4321136803342","16.4125238236363","16.8969878169163","15.7849817875581","14.0085623073933","16.3794779819193","17.7354210340635","17.7937638330259","17.3433877155499","18.1129241400982","18.810860067138","18.4001005135437","19.3724648217705","20.0271926642989","19.8363860835647","20.5136618855405","20.0266133205797","22.1526198049309","24.2782112346798","23.7701836523738","25.4643560236166","26.914957876957","29.2092677711382","30.2171982297275","31.0772212251491","30.6054119416896","30.749725227418","25.2497337367723","26.4411551556742","27.0880017907285","26.5903170311457","25.7887501202425","24.798312643733","23.0428117856226","22.0178255708141","22.6388745416412","23.4514100457126","22.6358966815552","21.6838829933211","23.9079576149518","25.6759043505079","24.0113842096877","24.5352150279592",
"Lesotho","LSO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","11.7408906882591","12.5490196078431","14.38127090301","14.8809523809524","15.3638814016173","15.5612244897959","10.8641975308642","12.0481927710843","12.075643654591","13.5823429541596","12.2199592668024","12.7970749542962","16.0771704180064","14.268727705113","13.6585365853659","14.4665461121157","17.9127725856698","11.8976799524093","17.2562553925798","22.1039705280393","21.0056530794406","19.2913385826772","","","","","","","","","","","","","","","","","","","","","","","","","","53.2487600192534","52.9184829037571","44.7633289777901","42.1262589311215","47.7228451203639","41.7959336745045","38.2496647077566","38.1496953255837","42.8918037123102","45.7796652454104","47.4769340332662","49.8331114219045","46.2093281781161","44.44901227889","46.1460898214545","46.5063823361123","42.9229805805595","",
"Late-demographic dividend","LTE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","10.2932047012372","10.2543536326167","10.7056637613689","11.9685500468417","15.1129667431889","13.618853420612","13.9398397317354","13.801701598225","15.1668634599577","17.2541761100528","19.2050927876203","18.5325690650689","16.7180815542475","18.5937557435755","19.8843669551759","18.4126837023714","17.3357745775948","20.1077034193657","22.0980775510421","22.4300570676325","22.0178010652921","21.1722276663259","36.1022318416465","29.0946716208065","26.4444547279174","25.445380894047","24.3017951789306","24.9730919598902","25.4348008092062","29.0537622466885","31.5848725133677","31.4182886973221","32.7295904805884","35.3990530954665","37.9030215741084","38.7105512534338","39.2314582832774","37.8638451338771","36.8828427964737","30.7551340594137","31.9813439991387","32.2319987209415","31.6630410888047","30.8239343959796","30.2324499421765","29.1110114692132","27.8053808765908","28.1657930142378","28.5554320834823","27.7991156761077","27.2981779458135","29.2517443166582","31.1252301325528","29.5178638620042","30.4392259989588",
"Lithuania","LTU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9386970561821","41.7452908673057","44.7817616774546","38.9812389713984","32.2965725535194","38.5073296446036","44.0129576744504","47.3290677050394","46.1534641761834","48.5233385442616","55.1137769337009","57.1650712091213","51.6005785480117","57.5807261343907","51.6425313966986","64.7985134455831","73.4692169559065","78.6260683563339","79.0419385750891","72.6102123944686","68.6043807818409","67.7094248902699","73.6063406090345","74.5295191317116","76.8187229886379","72.4346855034597","79.6299385130419","86.7798492943433","76.4728581033646","74.1139807545184",
"Luxembourg","LUX","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","89.7888321681727","89.0428990529317","83.7267740495879","90.2413963489159","103.680272728456","93.4161485884498","89.0221256926869","87.7438954120396","84.6292813546145","91.8497769059015","89.4220278535216","87.5293514159411","89.9102057635906","91.1567394653293","102.120779569068","109.56099256694","100.263370877089","97.4720279652175","99.0372478350919","101.813958469321","99.7128836405077","99.6055988954344","98.5986148902292","98.8648330721503","102.139638596495","104.478825699709","107.981098142476","116.220951847375","127.697126548548","129.936451950794","147.644884433486","146.200905707728","136.361720123078","132.848052488235","143.73436357449","153.824409812811","167.740311680643","169.576705513534","161.494761789301","147.925083013145","162.709857140044","169.489123436331","171.211788066768","176.383330927429","182.782592419634","191.835449041844","191.098633740622","192.747503540731","197.218199953374","206.580145839872","204.436962289215","215.618162988769","222.308456163103","217.766476183877","215.502405357575",
"Latvia","LVA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.677496823884","41.6403177406518","40.8165714994491","40.3175570735027","36.0307753713725","37.7213901364908","38.7964180197711","37.7563642169877","37.7379680624178","40.6251502394093","44.80522716711","41.9530774436297","40.3864425883711","41.2345321413157","43.396059199176","54.3654555058681","61.8017435553003","63.8315149225803","62.5759802712611","63.5721016274102","62.5955625575744","61.9284196446641","64.1399542639756","63.8698186932234","62.5368430163073","62.6592422617585","66.8112769573847","77.4780077659979","66.4606129012677","64.6217028148455",
"Macao SAR, China","MAC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","110.558132995923","112.451223838241","114.321152561778","105.874254245067","108.430398305775","110.292710924048","106.189208281258","104.33362469522","98.252688172043","91.6351449996682","82.0898950968631","76.1591457876432","73.5603813770179","73.9856079227673","74.0126630986113","73.9307465364642","74.1657140750028","76.1905671915609","89.2622634221707","91.2251415299753","93.2640999662276","92.8613542564289","94.7705605396922","84.3863881332444","78.5453812156553","78.8825827872669","79.6944953421213","78.5098890133033","87.4228418961314","90.3387512777639","90.7725744754839","90.6557309363456","85.641344899616","78.5067332391829","76.6414870235109","80.5341991834433","82.6699616409331","82.706393125478","61.4680620928429","90.9384251752539","84.3901737400991","91.3583589654724","89.7521534090064",
"St. Martin (French part)","MAF","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","23.5716346603976","21.7539721653939","18.0202657892752","17.9222137434207","19.4901490844035","18.1635388739946","18.9612530915087","17.9034769071095","18.4838417396557","18.377617836463","17.6369811697717","16.9533203036226","18.5739987149283","20.8367139959432","27.556648777579","22.4728790750048","17.9150533572575","16.8959627017142","16.3708887841317","17.0101381300066","19.3359340662894","22.6712108719853","21.6047391159307","22.7546982135498","25.6341792993627","25.5132262987926","21.8823676849516","22.4812530281349","24.9965468597217","22.5549372963548","24.5593205075626","22.3187677496636","22.1721546193877","22.06075149691","20.9385014625219","22.6732200383806","21.8359749586865","23.9241178671875","21.0424357067532","22.6346692831278","24.1968278897887","25.3955453600676","25.9443798115524","24.676486583266","25.3492055058078","27.9958996339897","29.6289667970785","31.4277738089785","32.4722234084439","25.7171775388093","29.7889486802284","31.9544842646976","32.0970961451136","30.2532656391617","30.1329866374292","29.9958538899695","30.7345951424219","32.6064609907781","33.8284373726717","34.093057468891","30.7941069539783","33.1360849405787","44.8118007632888","42.752081172208","43.2859081528275",
"Monaco","MCO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1260240612434","55.3282551648836","53.2001155100244","45.0195365920155","52.3183763996002","49.6001138108804","50.0550428204431","52.4638965185895","53.3131901951555","51.1939123376623","51.1635849357272","45.256336863744","45.5804735167509","40.8187486093894","36.8721225187512","27.8296130640861","32.5404575697943","31.1328505372467","32.0926131660285","31.5279635595633","31.8069217883307","32.8664989349745","32.5328465977446","30.6963699430194","31.1910849579769","27.9143362637536","30.6487877126898","41.2264594544499","35.1125857861262","31.4135471152499",
"Madagascar","MDG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","10.030184184754","14.6047493240543","13.7550293037585","12.7804480657338","13.3027974495759","13.2117044602017","17.2947153056537","17.5142528784686","17.7503387756611","18.1092696591935","19.1603376936907","14.4446683335605","14.2629743933548","14.2478557674161","15.5261612545993","15.8595183896258","15.1637418440442","16.4449912625261","17.1510383095361","14.5753818087218","10.6653459579731","8.88982771411149","8.46237429046018","8.14920432296021","10.7497745266865","9.89480359564766","9.84529598054076","14.1396375165433","13.5843061941817","15.3561543584937","12.8702707847278","15.9724482649834","14.4961539980932","13.8096925419606","20.0198021726596","20.9868976053949","17.024861564074","16.142942543952","16.4123755851733","18.3466200690167","19.1196684495627","20.070249419803","21.8155744053565","13.6941628175957","19.4573064554058","24.3193861068762","27.4869137812158","27.7962071422596","27.7071993998824","20.3758298355971","21.8743805186609","22.7196386760737","21.7806921029485","23.2721660778614","28.2819119746319","28.3906461296836","29.0925694335543","30.9026308764808","31.5360236539412","28.4244012431975","20.1420748833617","23.0916321001682","30.5432948746184","27.0030474850994","23.6250395964955",
"Maldives","MDV","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.2941274036136","76.4277887724561","71.6136331301194","69.0594484485378","66.4483006480268","65.5134179400092","48.2411996300086","76.0989851624572","82.6709256667894","74.3820820551026","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4155586666018","31.0669770565778","31.2248774752541","31.8643718307728","27.3940752460421","31.7516113322555","36.3486494948202","32.8879520565102","34.6266629853923","37.0884703399755","40.9424020610926","45.5414495667956","46.9683434980841","46.4829096314421","48.6903992973856","39.4404861109997","41.8015862963668","44.7716825623909","45.495182730393","45.2083909844379","42.1843651119581","35.1635910614178","32.9214611539631","35.7680368966847","39.2110399775107","37.3096635741868","31.985590002808","36.4082243623043","42.4733841474891","41.6573158128924","",
"Mexico","MEX","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","8.50552147239264","8.41248587570622","8.5691052631579","8.32014150943396","7.63306772908367","7.63424908424908","7.4710197368421","6.86774096385542","7.03792915531335","7.54647783251231","7.75461711711712","7.64040816326531","8.06017699115044","8.41201157742402","8.40866666666667","6.89445454545455","8.48983223924143","10.3190914007572","10.4709713307659","11.1891623207301","10.1426200972023","9.86156842726433","14.4268658825073","18.1150347501194","16.5671428958152","14.5663148904797","16.682179926956","18.5365670042589","20.0960561464169","19.1321993029959","18.7044710491717","16.4333900336044","15.256744442975","11.59598468968","12.7545957125272","22.8659269211958","24.7231319521416","23.2555721469271","23.221749395164","23.4168592490374","24.2311734681303","21.5412102050357","21.8517619236376","23.6555935033272","25.1033560080055","25.4870738285114","26.5547481705759","26.7810613301488","27.02006122825","26.5132697232887","29.0174601196541","30.442966223499","31.5394503952292","30.7558005807208","31.4629921965186","34.1627726855471","36.8156772514808","37.5140886198874","39.043930445163","38.5296507920009","39.2353720871536","40.5691931994994","42.9460448302063","36.1666703433344","36.7857440701926",
"Marshall Islands","MHL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3185561008068","23.3003481931841","25.8550098421345","24.7552201702327","22.3064239656786","28.8235217283402","25.4496303697283","27.33047893301","30.2150180929394","30.2890142964635","32.7365217391304","25.1569134078212","26.0987375415282","29.3780354706685","27.8561507936508","36.0926753569212","51.2517701683111","54.7745987825124","51.1454399141631","49.6209139784946","44.2421883505716","36.4933102081269","39.112915301825","39.7257727272727","37.0618720480893","35.4884615384615","46.3949787562766","40.8176400947119","38.9224450443502","",
"Middle income","MIC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","10.460599231097","10.4810336325386","9.88150071767541","10.8026772510899","9.98956774626072","9.75269815534589","9.96855168940306","9.96887872359226","10.1010886862714","9.91122508215353","9.97937555065711","10.2292021069599","10.9765753320996","12.8301903600488","15.9246063828591","14.495269477047","15.6032426737727","15.7296610719115","15.4217480534749","17.3755773677273","17.9847764728934","15.4555910327439","15.5648605655627","16.5682668510421","17.0417941190599","15.9068261771853","14.1049172196329","16.5077572235806","17.9264236640233","17.9395022534119","17.5301758344872","18.3725877194672","18.8889665251552","18.4603402141322","19.2394447135782","19.975436433169","19.8166396940621","20.5267518213471","20.0420897800861","22.189183472307","24.3303350234592","23.7999693929284","25.5175793132825","27.0091739043027","29.2905146445185","30.2974626926981","31.17185404363","30.6760866914658","30.7941465716604","25.3012405432533","26.4619364946972","27.1608687825294","26.6922111840926","25.8765424860298","24.8641977290581","23.1248798617797","22.08275904824","22.6711554254156","23.4809334840358","22.6725423550042","21.7130803236426","23.9245772278151","25.7014279112388","24.0172988132272","24.5388765443731",
"North Macedonia","MKD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5678571428571","21.7757231404959","51.6639045623086","44.4450307714557","36.3116883116883","31.3839303239845","21.3048439326914","23.4909339016574","23.2667286885206","23.0418595204847","32.9468400859053","29.1989080521251","26.3008496370576","27.6563674663372","30.7041661621306","34.8076006574873","37.791482499104","44.1166137912355","43.2244691363976","32.8055433623879","39.7897533935824","47.1242131386987","45.3742530045875","43.396474533315","47.6628552909135","48.7379999069691","50.663842164107","55.145719342637","60.3751373173263","62.4080567878813","57.771485775759","65.4438648561578","72.785399542204","67.8177283325146","62.6777180012752",
"Mali","MLI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","11.3616406082191","10.2225699807242","11.2036320725528","12.4695556176698","13.4159110067238","10.0292728047459","10.187919348142","12.7237253147348","9.66118501358641","11.0057080159312","12.7556950680875","11.5979848249111","11.9924211784234","14.8068743493872","13.2997849458396","14.2550431444155","15.9260948830904","19.0643724332315","17.0165380643252","14.4912388792245","15.561726454991","14.5807207561982","15.8101938599128","15.6535918082124","16.2112685675379","15.629103351586","15.8535047661871","19.4427753535685","19.5610676592397","18.871477613841","23.8265592935591","21.2539525168432","20.2509889197506","22.4785904568103","26.3124370675839","28.0874538136608","25.7693403925944","17.1517262563791","17.6506084156744","21.0595875749583","18.6389931070956","20.7811741230884","16.8050071243046","18.5063500350007","18.0882512335202","22.4725922402289","20.9488181425291","19.1269574410873","20.2239475938187","19.658879222387","18.9065075928847","20.5990590578805","21.7272254994959","25.1422593727846","23.4347727463223","26.1689671523921","24.8959819048903","22.5172135935628",
"Malta","MLT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","44.1808649742388","45.5107610130047","46.5257294002961","57.8978177319676","74.6413700651091","73.6920087173953","75.4141801322071","76.9238344330666","73.5535287758768","79.3891825986364","80.9335661360345","72.5355257467701","61.5988576514419","59.8059920044725","62.4184568364333","64.5000320898411","64.3349193462749","69.5802382311618","70.4050054201698","72.1342272825854","75.8336262449983","77.3719647445128","81.7595778593911","84.8121839900987","85.9618426185406","85.3209204746607","77.1148153918056","74.7797227443609","75.3100369288431","80.2758656790641","90.2687886615935","78.4571741859166","82.5184415927968","75.4563110458433","75.0973752974547","74.2239518969347","89.1800879285484","90.8537637050351","91.4724511937542","81.0335124650396","89.6242475006093","97.4417852198434","100.798666856342","97.6691528945584","96.9295795323421","108.732518513193","113.166511431044","116.626664199478","123.349303715058","124.520039892667","136.058044819679","118.567245090238","128.410459632562","124.594182131908","123.466079204708",
"Myanmar","MMR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","18.0936864474072","18.0611244363467","17.8154360966614","16.8639107940858","17.4152539698927","17.6251643882505","19.2336651647845","19.4872425602429","27.1789147801279","39.2864109351025","34.1052553255927","32.9104908899041","29.7662252395084","26.1694638143435","31.3807045373385","28.8274180503224","22.2996247469327","21.8925721732197","19.870886598374","18.3873734850693","16.4165570368085","10.641344119194","15.844121239491","16.3581809131188","18.5998067776319","16.5513677290756","21.7342222469207","21.2510465382937","23.760874444705","25.3340168358068","23.6501416648067","22.9121008917179","24.2572136173645","21.4817337030824","25.1660015427393","27.5298440783678","24.9110206488462","27.2657844173646","27.7626455467561","30.1094532156536","33.6223175488723","34.4656153359252","33.8640086849625","35.1876775335546","27.5968775143079","28.8992766326752","27.8451281368274","27.224662328303","26.7412194509654","23.6904277042573","19.4237623216413","18.1714738243452","21.1183819261498","25.3564141656491","23.2333546628282","17.673869961893","21.7989733009286","27.0567514411098","26.4956037781139","24.8171059256626",
"Montenegro","MNE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8149918504193","38.4234543783926","35.3561171254814","30.6112461989977","42.02204717619","43.549124680302","40.5615430103488","43.0030106413678","39.5197484510197","34.3308663055307","37.0444051211325","42.3488436130938","43.6724829379562","41.3423600014394","40.143704803058","42.1180721256354","40.6006659735659","41.0551905042252","42.8750002680603","43.8466387797969","25.9966843090985","42.8343554419311","51.5328616489687","49.9515696947634","44.8732439316754",
"Mongolia","MNG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","23.8708835766685","26.2587574699899","26.608171082902","29.1796125627318","26.7297489845069","30.1782086064988","30.8032971424286","28.4489884192401","22.486775667026","18.274701678859","54.0684598429743","28.9329932510884","59.3321899354297","44.6306935081674","40.5413721251054","35.5243256394436","52.6663450827481","47.8435145126418","50.1584406154075","53.9967514658612","50.3183409920047","50.7266159784407","52.3520495329451","60.7877749189501","58.7693837934602","59.443265077556","59.6144484321482","54.0170359170312","50.2779993278591","46.6789825837072","52.5535550456296","43.572151194252","38.8902374819196","52.2489986942277","44.1840502346828","50.872194055814","59.1666792670253","58.1647822769264","59.2172331806539","57.6603497340995","58.5488639540916","65.0613511558615","76.2571171270924","69.1382654428279",
"Northern Mariana Islands","MNP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0436137071651","90.2340597255851","100.661157024793","95.8529688972667","83.7373737373737","66.8443496801706","51.9701810436635","39.2452830188679","41.927409261577","43.4842249657064","50.8042895442359","52.0725388601036","52.5240384615385","52.967032967033","71.7073170731707","69.2948717948718","50.7302075326672","42.4936386768448","14.7806004618938","6.01750547045952","22.2627737226277","","",
"Mozambique","MOZ","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.99942390756827","9.15149242640735","8.24062733814367","10.5130414490251","11.3629850955478","11.8530098126603","10.7290915518166","9.93770455696389","8.88401717701669","11.2856851913847","18.7397822798285","21.4699466720227","22.8118539424611","26.3746134140712","27.8677637269046","28.0396818491761","28.3208398689763","27.3462655617765","27.9834214693156","29.3682327373567","31.3789002672832","30.0174391521977","27.9938072708211","32.7890372970921","32.5722935328402","35.3819373953665","41.043463320554","45.5310358403147","37.1420563608323","32.7898734687844","40.3504985242732","49.8269428040417","45.2791164196367","42.7340803038039",
"Mauritania","MRT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","11.3673587156786","11.5214039881256","19.9744822999205","34.5128646196515","33.4476296280748","34.0842903341483","32.9818435623611","30.1240062389074","30.7885103650548","32.3516517623232","31.8823343283848","38.22745994645","37.1243773355222","38.2837832872426","30.4713693800142","30.0785687045853","25.9844980053039","26.4495256278228","26.3059243379846","29.1894136483876","35.7238153914693","31.7587870360528","36.2554965524098","36.1366395380677","47.4893288100556","44.5122240145005","38.9126905354516","39.8474077127801","39.5017358666377","36.1799681205032","27.5406319159128","22.3719635407048","25.3609346029927","34.6996283091059","41.4864632067243","39.1634134688576","33.3920540663832","24.4591685594583","22.5691860382982","25.5171157140843","25.536995080516","24.7736084028423","19.1247721754728","23.2692575686957","26.7532470536875","42.3641033273967","40.5231617982886","41.6028504784511","37.2457483029123","45.7393481127116","50.1828096997874","48.2613552096143","45.5485992122422","37.3892007219428","30.1951447553349","33.9251405488546","34.5056775300947","36.5862504012937","42.3975240406607","41.406104283545","39.8560232643025","39.737807822992","38.2879909023547","",
"Mauritius","MUS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","50.0908762710306","48.1571916996731","42.6504217768245","42.1032733058097","50.4873017287944","44.1310563444249","46.5291756495024","46.0229796954137","48.0233243590127","52.8151864766532","59.6987466430109","63.7075053823742","63.8648652789087","63.3503251023952","64.0939278515127","61.4775475516451","58.516720972605","57.4687726189169","55.9691838666991","57.8783069273876","62.7408194898385","60.6455660412332","64.811113439","62.9550301414524","60.2825628484701","67.0837948469199","60.7898676078676","55.2631863215924","52.6147202557885","58.2403213454801","58.4439359267735","55.8674978743079","51.0705214350546","47.6771685929338","51.2376727919807","52.4441473837658","53.7921652730405","52.5729244775589","52.5246596111912","51.4978524051162","47.8249407979983","46.6067195222275","44.6430035576656","44.0209877603943","36.7588677446232","38.460799445288","49.4893047706387","47.5343165361683","46.2060061842776",
"Malawi","MWI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
